"JSDu, LBP RA    missing_entry_combined    0.5",11016.0,11136.0,11158.0,11127.0,10974.0,11134.0,11133.0,11068.0,11135.0,11295.0,11100.0,11113.0
"JSD, surgical_case_durations, SD=4    sigma    0.005",111650.0,111831.0,112144.0,111957.0,111682.0,111843.0,111875.0,112141.0,111922.0,112214.0,111854.0,111658.0
"JSD, surgical_case_durations, SD=4    sigma    0.01",96376.0,96016.0,95914.0,96262.0,96341.0,96332.0,96540.0,96203.0,96810.0,96485.0,96767.0,96159.0
"JSD, surgical_case_durations, SD=4    sigma    0.02",71852.0,72369.0,72068.0,72040.0,71536.0,72094.0,72506.0,72162.0,72203.0,72017.0,72337.0,72374.0
"JSD, surgical_case_durations, SD=4    sigma    0.05",45280.0,45172.0,44409.0,44606.0,44538.0,44624.0,45098.0,45130.0,44668.0,44914.0,44858.0,44856.0
"JSD, surgical_case_durations, SD=4    sigma    0.1",29541.0,29327.0,29028.0,29488.0,29948.0,29555.0,28270.0,29387.0,29453.0,29313.0,29212.0,29295.0
"JSD, surgical_case_durations, SD=4    sigma    0.2",21973.0,22958.0,21873.0,23260.0,22266.0,22442.0,22237.0,22893.0,23000.0,21927.0,22167.0,23100.0
"JSD, surgical_case_durations, SD=4    missing_entry    0.001",119205.0,118744.0,119184.0,119167.0,118993.0,119224.0,119164.0,119153.0,118751.0,119243.0,118935.0,119137.0
"JSD, surgical_case_durations, SD=4    missing_entry    0.005",118720.0,118662.0,118583.0,118788.0,118689.0,118548.0,118664.0,118721.0,118676.0,118674.0,118655.0,118460.0
"JSD, surgical_case_durations, SD=4    missing_entry    0.01",118035.0,118151.0,118139.0,117925.0,117845.0,117942.0,118298.0,117905.0,117769.0,117972.0,117954.0,117485.0
"JSD, surgical_case_durations, SD=4    missing_entry    0.05",112915.0,112730.0,112946.0,113107.0,113086.0,112917.0,112962.0,113006.0,112893.0,112901.0,113229.0,112826.0
"JSD, surgical_case_durations, SD=4    missing_entry    0.1",106608.0,106458.0,106518.0,106139.0,106590.0,106225.0,106197.0,106390.0,106742.0,105982.0,106551.0,106463.0
"JSD, surgical_case_durations, SD=4    missing_entry    0.5",55781.0,55593.0,55425.0,55310.0,55575.0,55370.0,54798.0,56028.0,55123.0,54768.0,55615.0,54909.0
"JSD, surgical_case_durations, SD=4    missing_entry_combined    0.001",71851.0,71519.0,71916.0,71936.0,71881.0,72373.0,72287.0,71549.0,71605.0,72115.0,72227.0,72085.0
"JSD, surgical_case_durations, SD=4    missing_entry_combined    0.005",71816.0,71995.0,71585.0,71651.0,71285.0,72264.0,72045.0,71373.0,71268.0,71525.0,71534.0,71681.0
"JSD, surgical_case_durations, SD=4    missing_entry_combined    0.01",71494.0,71170.0,71349.0,71468.0,71096.0,71569.0,71315.0,71819.0,71028.0,71467.0,71185.0,70803.0
"JSD, surgical_case_durations, SD=4    missing_entry_combined    0.05",68302.0,67933.0,67879.0,68502.0,68176.0,68073.0,67855.0,68438.0,68060.0,68548.0,67513.0,68359.0
"JSD, surgical_case_durations, SD=4    missing_entry_combined    0.1",64118.0,64066.0,64183.0,64497.0,64201.0,63058.0,64371.0,64348.0,64410.0,63625.0,63821.0,64002.0
"JSD, surgical_case_durations, SD=4    missing_entry_combined    0.5",33308.0,33452.0,33485.0,33585.0,33548.0,33547.0,33618.0,33141.0,33834.0,33606.0,33288.0,33271.0
"JSDu, surgical_case_durations, SD=4    sigma    0.005",116344.0,116393.0,116299.0,116314.0,116434.0,116397.0,116256.0,116514.0,116349.0,116303.0,116337.0,116214.0
"JSDu, surgical_case_durations, SD=4    sigma    0.01",102372.0,101979.0,102289.0,102074.0,102300.0,102397.0,102288.0,102469.0,102257.0,102322.0,102426.0,102189.0
"JSDu, surgical_case_durations, SD=4    sigma    0.02",78400.0,78664.0,79198.0,78581.0,78250.0,78804.0,78373.0,78922.0,78511.0,78585.0,78828.0,78428.0
"JSDu, surgical_case_durations, SD=4    sigma    0.05",51526.0,51589.0,51563.0,51348.0,51573.0,51134.0,51494.0,50999.0,51439.0,51392.0,51434.0,51468.0
"JSDu, surgical_case_durations, SD=4    sigma    0.1",35473.0,35414.0,35637.0,35137.0,34996.0,35271.0,34954.0,35204.0,35333.0,34958.0,35429.0,35356.0
"JSDu, surgical_case_durations, SD=4    sigma    0.2",28260.0,28019.0,27579.0,27795.0,27832.0,27845.0,27577.0,28242.0,28029.0,27955.0,27983.0,28233.0
"JSDu, surgical_case_durations, SD=4    missing_entry    0.001",120280.0,120252.0,120203.0,120276.0,120274.0,120264.0,120204.0,120181.0,120258.0,120235.0,120213.0,120228.0
"JSDu, surgical_case_durations, SD=4    missing_entry    0.005",119803.0,119758.0,119754.0,119789.0,119774.0,119783.0,119825.0,119759.0,119825.0,119817.0,119720.0,119800.0
"JSDu, surgical_case_durations, SD=4    missing_entry    0.01",119210.0,119237.0,119249.0,119209.0,119164.0,119199.0,119156.0,119191.0,119180.0,119228.0,119219.0,119159.0
"JSDu, surgical_case_durations, SD=4    missing_entry    0.05",114311.0,114414.0,114258.0,114350.0,114411.0,114347.0,114342.0,114392.0,114322.0,114333.0,114344.0,114414.0
"JSDu, surgical_case_durations, SD=4    missing_entry    0.1",108221.0,108315.0,108351.0,108296.0,108298.0,108320.0,108358.0,108331.0,108291.0,108292.0,108333.0,108399.0
"JSDu, surgical_case_durations, SD=4    missing_entry    0.5",60078.0,60307.0,60112.0,60203.0,60212.0,60183.0,60154.0,60146.0,60201.0,60144.0,60300.0,60216.0
"JSDu, surgical_case_durations, SD=4    missing_entry_combined    0.001",78264.0,78482.0,78674.0,78717.0,78636.0,78495.0,78567.0,78684.0,78505.0,78557.0,78568.0,78461.0
"JSDu, surgical_case_durations, SD=4    missing_entry_combined    0.005",78360.0,78173.0,78270.0,78387.0,78204.0,78444.0,78289.0,78275.0,78260.0,78021.0,78037.0,78280.0
"JSDu, surgical_case_durations, SD=4    missing_entry_combined    0.01",77805.0,77981.0,77900.0,77913.0,78071.0,77834.0,77754.0,77708.0,77739.0,77976.0,77806.0,77833.0
"JSDu, surgical_case_durations, SD=4    missing_entry_combined    0.05",74513.0,74581.0,74532.0,74492.0,74811.0,74463.0,74809.0,74898.0,74889.0,74187.0,74695.0,74810.0
"JSDu, surgical_case_durations, SD=4    missing_entry_combined    0.1",70825.0,70555.0,70593.0,70189.0,70673.0,71015.0,70558.0,70781.0,70600.0,70832.0,70624.0,70974.0
"JSDu, surgical_case_durations, SD=4    missing_entry_combined    0.5",39260.0,39196.0,39403.0,39317.0,39295.0,39410.0,39498.0,39255.0,39481.0,39284.0,39255.0,39319.0
"JSD, LBP RA, SD=4    sigma    0.005",46007.0,46668.0,46534.0,46562.0,46409.0,46863.0,46534.0,47079.0,46737.0,46794.0,46637.0,46540.0
"JSD, LBP RA, SD=4    sigma    0.01",37755.0,37563.0,37543.0,37384.0,37570.0,37180.0,37247.0,37226.0,37426.0,37134.0,37351.0,37612.0
"JSD, LBP RA, SD=4    sigma    0.02",24767.0,25030.0,24354.0,24618.0,24892.0,24612.0,24435.0,24678.0,24430.0,24085.0,24338.0,24783.0
"JSD, LBP RA, SD=4    sigma    0.05",13586.0,13469.0,13354.0,13607.0,13489.0,13423.0,13649.0,13356.0,13479.0,13257.0,13425.0,13505.0
"JSD, LBP RA, SD=4    sigma    0.1",10311.0,10166.0,10139.0,10118.0,10178.0,9872.0,9915.0,10232.0,10116.0,9936.0,10313.0,10015.0
"JSD, LBP RA, SD=4    sigma    0.2",8867.0,8325.0,8766.0,8662.0,8389.0,8515.0,8760.0,8605.0,8719.0,8327.0,8687.0,8563.0
"JSD, LBP RA, SD=4    missing_entry    0.001",52227.0,52178.0,52211.0,52354.0,52346.0,52191.0,52122.0,51986.0,52211.0,52343.0,52168.0,52019.0
