"JSDu, surgical_case_durations, SD=4    sigma    0.05",120596.68,122592.23,121257.19,121368.89,121403.3,122182.47
"JSDu, surgical_case_durations, SD=4    sigma    0.1",130591.91,130231.29,129831.86,130576.95,129962.32,128787.6
"JSDu, surgical_case_durations, SD=4    sigma    0.2",135577.38,135566.45,135943.6,135410.53,134688.95,136535.1
"JSDu, surgical_case_durations, SD=4    missing_entry    0.001",6055.781,6539.1523,6040.342,5985.664,6086.9805,5849.5376
"JSDu, surgical_case_durations, SD=4    missing_entry    0.005",6266.838,6047.11,5507.0654,6309.042,6547.8535,5502.4287
"JSDu, surgical_case_durations, SD=4    missing_entry    0.01",6185.3286,6255.0996,6422.0576,5997.8267,5928.159,5838.514
"JSDu, surgical_case_durations, SD=4    missing_entry    0.05",7093.8037,7890.5737,7141.4224,7714.6304,7214.1206,6648.207
"JSDu, surgical_case_durations, SD=4    missing_entry    0.1",8642.408,9118.757,9168.194,8829.024,9120.858,9347.765
"JSDu, surgical_case_durations, SD=4    missing_entry    0.5",25195.951,24084.629,23470.795,24545.58,24593.309,24230.893
"JSDu, surgical_case_durations, SD=4    missing_entry_combined    0.001",103133.8,103650.19,103605.93,103395.61,103838.55,103541.4
"JSDu, surgical_case_durations, SD=4    missing_entry_combined    0.005",105479.88,103012.36,103963.805,104399.94,104783.88,105579.98
"JSDu, surgical_case_durations, SD=4    missing_entry_combined    0.01",105450.945,105104.5,104893.234,105352.234,104235.055,103302.695
"JSDu, surgical_case_durations, SD=4    missing_entry_combined    0.05",105062.28,107089.914,107015.82,107550.84,107513.516,107385.65
"JSDu, surgical_case_durations, SD=4    missing_entry_combined    0.1",110092.37,111025.516,110962.59,111132.69,110626.484,109825.79
"JSDu, surgical_case_durations, SD=4    missing_entry_combined    0.5",140552.02,141217.94,140639.11,141844.69,142432.42,140884.92
"JSD, LBP RA, SD=4    sigma    0.005",9339.641,8874.476,9388.659,8987.912,8774.159,8868.915
"JSD, LBP RA, SD=4    sigma    0.01",11933.222,11719.238,11466.814,11462.928,11885.657,11891.745
"JSD, LBP RA, SD=4    sigma    0.02",13664.5205,14456.916,14724.871,14329.819,13910.232,13774.749
"JSD, LBP RA, SD=4    sigma    0.05",15617.319,14817.9375,15764.236,15305.144,15035.331,15390.141
"JSD, LBP RA, SD=4    sigma    0.1",14737.714,15010.113,14871.037,15513.197,15186.299,15349.037
"JSD, LBP RA, SD=4    sigma    0.2",14803.522,14716.103,14794.575,14607.385,14880.643,14427.228
"JSD, LBP RA, SD=4    missing_entry    0.001",3174.2197,3388.657,3019.7297,3085.4775,3012.2935,3288.9963
"JSD, LBP RA, SD=4    missing_entry    0.005",3361.758,3408.3928,3191.6313,3200.2332,3402.3042,3325.9631
"JSD, LBP RA, SD=4    missing_entry    0.01",3359.4966,3194.662,3364.0916,3369.847,3456.5457,3369.4248
"JSD, LBP RA, SD=4    missing_entry    0.05",3926.1355,3935.3972,4153.273,4110.3887,4111.0,4108.6836
"JSD, LBP RA, SD=4    missing_entry    0.1",4817.927,4998.4746,4971.4146,4832.6187,4988.2827,4768.644
"JSD, LBP RA, SD=4    missing_entry    0.5",9602.441,8749.598,8470.878,9107.105,8343.611,9086.661
"JSD, LBP RA, SD=4    missing_entry_combined    0.001",13384.251,13278.403,13698.691,12829.782,13829.786,13416.34
"JSD, LBP RA, SD=4    missing_entry_combined    0.005",13968.6455,13687.404,13923.288,14495.514,15103.977,14497.553
"JSD, LBP RA, SD=4    missing_entry_combined    0.01",14557.246,13717.41,13033.518,14266.962,14120.128,14308.271
"JSD, LBP RA, SD=4    missing_entry_combined    0.05",13815.154,14051.641,14629.814,14610.355,14830.509,14169.932
"JSD, LBP RA, SD=4    missing_entry_combined    0.1",13240.313,15277.777,13590.1045,14469.691,14892.278,15013.205
"JSD, LBP RA, SD=4    missing_entry_combined    0.5",15326.109,14147.5205,14685.177,15277.162,15158.827,14745.754
"JSDu, LBP RA, SD=4    sigma    0.005",13816.781,14336.125,14215.694,14117.491,14183.363,13981.228
"JSDu, LBP RA, SD=4    sigma    0.01",25362.559,25643.725,25147.387,24963.893,25105.05,25024.428
"JSDu, LBP RA, SD=4    sigma    0.02",33822.805,33916.945,33997.11,33767.477,33815.88,33910.477
"JSDu, LBP RA, SD=4    sigma    0.05",34513.297,34539.324,34475.176,35009.28,34377.824,34902.133
"JSDu, LBP RA, SD=4    sigma    0.1",34223.684,34204.223,34341.812,34293.47,34161.266,34366.05
"JSDu, LBP RA, SD=4    sigma    0.2",34248.45,33941.82,33926.113,33983.508,34051.207,34174.03
"JSDu, LBP RA, SD=4    missing_entry    0.001",2730.64,2707.533,2802.2422,2775.3757,2708.6077,2765.4624
"JSDu, LBP RA, SD=4    missing_entry    0.005",2918.6665,2856.8315,2709.2349,2839.421,2775.7117,2923.821
"JSDu, LBP RA, SD=4    missing_entry    0.01",2962.2104,3053.1118,2921.7292,2965.527,2959.293,2952.137
