"JSD, SD=4    missing_entry_combined    0.01",39.3634446,39.02909087,42.26956797,41.77916893,40.70137794,39.9477581,39.36445053,39.14831419,39.8434789,39.38482555,39.86495018,41.10883885,
"JSD, SD=4    missing_entry_combined    0.05",38.01833987,37.21826265,38.50268393,37.57568526,38.44638859,38.1022014,36.58160793,39.68691548,39.36745433,39.67038069,37.48278667,37.63468403,
"JSD, SD=4    missing_entry_combined    0.1",34.06231626,33.98517449,33.92245598,34.63702239,32.87062875,34.39199851,35.2661483,34.47520465,35.30530631,36.35540752,34.62873018,32.65573565,
"JSD, SD=4    missing_entry_combined    0.5",14.06959112,10.93535107,12.07816824,15.22394449,13.77988677,13.99425605,14.61427125,15.14997437,13.01351286,10.92504121,14.41100293,14.26384179,
"JSD, SD=4    missing_entry_no_denoising    0.001",-20.01896695,-6.858096571,4.665524249,-11.31221103,-15.91200049,6.337760609,-2.101284117,0.227070213,4.548493623,-6.017749091,-3.975006792,-6.065326643,
"JSD, SD=4    missing_entry_no_denoising    0.005",-4.900184205,-6.616847609,0.746843775,-26.44352889,-14.19692243,-2.407476741,-5.134203075,-8.4705626,-0.627968807,5.524427929,8.828892701,-3.220260153,
"JSD, SD=4    missing_entry_no_denoising    0.01",7.278869253,10.64756935,7.671699518,10.58960345,10.44040636,-7.929295386,12.60811405,4.881357358,4.902225005,8.917837798,0.029411094,4.671135936,
"JSD, SD=4    missing_entry_no_denoising    0.05",20.03252906,22.64054783,19.24751741,24.24813434,12.57703392,10.23079195,12.73970672,27.87835117,25.4778749,13.16231166,23.02945308,26.53897994,
"JSD, SD=4    missing_entry_no_denoising    0.1",16.72197557,16.03001724,26.430551,27.52813659,21.84621584,25.97890964,17.40512701,22.32118922,11.13322548,22.10654276,25.15158163,22.26632899,
"JSD, SD=4    missing_entry_no_denoising    0.5",19.13439431,19.06263384,18.32862435,21.66319253,19.88710332,20.76662847,20.48421523,19.01863165,20.60724394,19.33973308,20.65870439,18.94987488,
"JSD, SD=4    rows    100",-63.94212981,-169.6047836,-103.5085506,-75.71021745,-73.67957571,-47.01214155,-83.71839148,-164.3772496,-61.27381518,-143.8833982,,,
"JSD, SD=4    rows    1000",25.09549652,13.02888624,12.3430421,4.991501745,14.84789545,6.669970253,18.99284712,11.75480035,8.462368198,3.140790491,,,
"JSD, SD=4    rows    100000",44.63040276,44.07616574,44.36968474,44.40539433,44.04785182,44.67177308,45.3059866,44.97704544,44.68323887,44.62599181,,,
"JSD, SD=4    rows    1000000",45.45350476,45.74382526,45.5562213,45.73355404,45.83539623,45.27020563,45.64034598,45.26379998,45.74512546,45.57796972,,,
"CCEu, SD=4    sampling_density    15",3.647941147,3.486870396,4.327140949,1.48368435,3.31010026,1.752202914,2.510239996,5.408396899,3.414088258,2.311456961,4.489683419,3.148449272,
"CCEu, SD=4    sampling_density    25",4.696802856,4.676011003,4.925898728,5.268429617,4.517706333,5.105366807,3.410753875,4.828556385,3.507442498,5.8848764,4.155587898,5.662875522,
"CCEu, SD=4    sampling_density    50",4.775808734,5.032529638,6.242953339,5.804719627,6.35086223,5.112602642,6.373505086,5.00930128,6.483058606,5.816876912,,,
"CCEu, SD=4    sampling_density    100",4.466922862,4.480617357,4.36213476,4.83739614,4.912808345,4.666095954,4.460795235,4.981049335,4.073500214,4.328048999,,,
"CCEu, SD=4    sampling_density    150",2.745249315,2.7205459,4.926458433,4.041673146,4.29602223,3.850431715,3.802208799,4.42271998,3.283360239,3.419911974,,,
"CCEu, SD=4    sampling_density    300",2.943942106,1.563461509,2.116902833,2.08223774,2.920731536,2.203835388,1.949418706,3.967762018,3.971231524,3.210086507,,,
"JSDu, SD=4    activation_types    ['relu']",-58.00912606,-20.46875964,-34.01410774,-50.70630263,-41.31628461,-22.68153872,-37.8761754,-38.46105501,-38.74695766,-61.6851527,-20.25502912,-20.21988741,
"JSDu, SD=4    activation_types    ['relu', 'relu', 'relu', 'relu', 'relu']",6.702152925,6.953553296,7.444007168,7.649458432,7.694914681,8.314684652,6.885507666,5.690652551,5.745662976,6.657721534,6.582764674,8.074412037,
"JSDu, SD=4    activation_types    ['sin', 'cos', 'linear']",7.138098992,7.78626378,6.918008911,7.562545598,8.467804957,7.763839977,6.855514813,7.358564821,5.72178007,7.061444518,7.466859905,6.935053158,
"JSDu, SD=4    activation_types    ['sin', 'cos', 'linear', 'relu', 'sigmoid']",8.027537123,6.211675743,7.386554147,6.928806549,6.689945074,8.544210916,8.468758586,8.309883342,8.090901119,7.084596484,7.649675479,7.666423737,
"JSDu, SD=4    input_layer_type    dense",1.291730613,0.887628143,0.149711155,1.209248169,0.198056645,0.101217875,0.585999608,1.258117317,2.031587291,0.851136027,0.088065703,0.008891179,
"JSDu, SD=4    input_layer_type    gaussian_dropout",0.637381699,0.539459028,0.734466002,0.968863119,0.362485083,1.441948942,1.5355996,0.959748782,0.180100374,-0.087879697,0.953070029,1.803358879,
