"JSD, SD=4    input_layer_type    VAE",9485.43,9521.758,9464.904
"JSD, SD=4    encoding_dim    2",3238.881,3089.2876,3127.1199
"JSD, SD=4    encoding_dim    6",3173.1646,3017.587,3134.288
"JSD, SD=4    hidden_layers    5",3110.6985,3025.3164,3061.0269
"JSD, SD=4    hidden_layers    7",3175.6494,3213.1355,3155.2378
"JSD, SD=4    hidden_layers    9",3219.9907,3304.4175,3153.0154
"JSD, SD=4    hidden_layers    27",3784.314,3261.4155,3703.6848
"JSD, SD=4    activity_regularizer    ",3146.0444,3063.769,3220.3262
"JSD, SD=4    activity_regularizer    L2, 0.01",3152.4053,3366.2866,3257.1587
"JSD, SD=4    activity_regularizer    L1, 0.01",3194.2273,3280.2136,3197.2422
"JSD, SD=4    activity_regularizer    L1, 10^-4",3109.9785,3029.3599,3109.0889
"JSD, SD=4    sigma    0.005",44.410297,74.99603,95.72733
"JSD, SD=4    sigma    0.01",292.29874,274.352,315.28674
"JSD, SD=4    sigma    0.05",8126.2695,8172.946,8131.9014
"JSD, SD=4    sigma    0.1",9253.242,9419.246,9272.787
"JSD, SD=4    sigma    0.2",9635.965,9492.617,9552.493
"JSD, SD=4    BN_size    2",1996.3059,2092.2246,1921.877
"JSD, SD=4    BN_size    4",4647.159,4450.8394,4248.671
"JSD, SD=4    BN_size    5",5726.83,6120.9873,5744.5645
"JSD, SD=4    BN_size    10",14927.75,15147.492,14965.361
"JSD, SD=4    BN_size    20",42954.055,43035.37,42689.375
"JSD, SD=4    BN_size    30",76073.375,76149.0,76061.74
"JSD, SD=4    labeled_data_percentage    99",2845.705,2871.5767,2878.9526
"JSD, SD=4    labeled_data_percentage    50",2805.0347,2890.976,2913.1206
"JSD, SD=4    labeled_data_percentage    20",2913.9956,2870.3406,2984.1382
"JSD, SD=4    labeled_data_percentage    10",2947.4084,2894.909,2941.501
"JSD, SD=4    labeled_data_percentage    5",2998.0845,3003.4453,3008.372
"JSD, SD=4    labeled_data_percentage    1",3256.8887,3331.9512,3362.5486
"JSD, SD=4    labeled_data_percentage    0.5",3766.4922,3763.8457,3966.0913
"JSD, SD=4    labeled_data_percentage    0.25",4110.356,4125.99,4036.3967
"JSD, SD=4    labeled_data_percentage    0.125",4617.919,6919.324,5422.5234
"JSD, SD=4    labeled_data_percentage    0.05",7241.314,5797.767,4290.513
"JSD, SD=4    labeled_data_percentage    0.01",11618.57,11957.369,10360.519
"JSD, SD=4    sampling_density    15",279.81583,391.83112,327.24338
"JSD, SD=4    sampling_density    25",308.49316,378.8411,287.695
"JSD, SD=4    sampling_density    50",394.68765,620.3823,494.86426
"JSD, SD=4    sampling_density    100",907.3358,1075.0376,796.4828,819.952
"JSD, SD=4    sampling_density    150",2612.1895,2067.7278,2507.4746
"JSD, SD=4    sampling_density    300",7978.085,7491.579,6935.7944
